"1016_Fluconazole","1016_NoDrug","1038_Fluconazole","1038_NoDrug","1069_Fluconazole","1069_NoDrug","119_Fluconazole","119_NoDrug","128_Fluconazole","128_NoDrug","20_Fluconazole","20_NoDrug","272_Fluconazole","272_NoDrug","31_Fluconazole","31_NoDrug","33_Fluconazole","33_NoDrug","354_Fluconazole","354_NoDrug","385_Fluconazole","385_NoDrug","399_Fluconazole","399_NoDrug","400_Fluconazole","400_NoDrug","476_Fluconazole","476_NoDrug","491_Fluconazole","491_NoDrug","507_Fluconazole","507_NoDrug","521_Fluconazole","521_NoDrug","578_Fluconazole","578_NoDrug","589_Fluconazole","589_NoDrug","590_Fluconazole","590_NoDrug","60_Fluconazole","60_NoDrug","673_Fluconazole","673_NoDrug","674_Fluconazole","674_NoDrug","683_Fluconazole","683_NoDrug","690_Fluconazole","690_NoDrug","701_Fluconazole","701_NoDrug","705_Fluconazole","705_NoDrug","721_Fluconazole","721_NoDrug","731_Fluconazole","731_NoDrug","739_Fluconazole","739_NoDrug","782_Fluconazole","782_NoDrug","783_Fluconazole","783_NoDrug","789_Fluconazole","789_NoDrug","795_Fluconazole","795_NoDrug","801_Fluconazole","801_NoDrug","804_Fluconazole","804_NoDrug","833_Fluconazole","833_NoDrug","837_Fluconazole","837_NoDrug","841_Fluconazole","841_NoDrug","842_Fluconazole","842_NoDrug","869_Fluconazole","869_NoDrug","888_Fluconazole","888_NoDrug","91_Fluconazole","91_NoDrug","933_Fluconazole","933_NoDrug","94_Fluconazole","94_NoDrug","966_Fluconazole","966_NoDrug","972_Fluconazole","972_NoDrug","983_Fluconazole","983_NoDrug"
"YMR291W",7.21570735257688,7.15160970657528,7.75722415693532,7.47436905558429,7.77771058545238,7.72611113687735,7.60635575521556,7.62319661632626,7.41315381244631,7.74072288059226,7.54653267837265,7.67090786455502,7.49485841399712,6.70552933129983,7.34251397129632,7.38429105964972,7.61856589428531,7.96524097659432,7.82508615562675,7.00578041332966,7.79810133349224,7.02115157910623,7.86365204304944,7.38419556721112,8.51351233518051,6.71873809114339,7.62632409057849,6.95113967104976,8.67503507606991,7.83367185976811,8.54976947346622,7.69955614559834,7.30071659717601,6.85132832728246,7.39993248120648,6.71984778096993,7.94409709526766,7.32016906875689,7.37358524378624,6.97263746403127,7.80335536161639,7.77804061098896,6.81871109888496,6.43409129922808,7.3083163350202,7.18315245184299,8.15265934573202,7.78769074983512,8.56188881114911,8.04040089558019,8.23222465220174,7.5269705708291,8.22445747864408,7.327133389919,7.51750832877389,7.2233716068987,7.89797737361748,7.65056517699627,7.98871994462135,7.72381493455502,7.35138380012637,7.54619019418558,8.05520689694172,8.13693253243244,7.9307272825785,8.01883699340521,7.35185500261707,6.6976239635853,7.8224631766444,7.71360166445883,8.21704249208616,7.67651197804576,7.77164264040507,7.05394823495734,7.69315638134976,7.80511546997306,8.24967611458412,8.15789649331822,8.0984456961103,8.66976965267302,8.82990658868972,9.1769077891665,8.73009086886262,9.15629937786957,9.12730959802182,8.92842135393204,8.46174165167071,8.23268137824863,7.41624908163729,7.78709913932842,8.0861461911367,7.87602838916038,7.66267823986367,7.77038300827115,8.09721631516361,8.24758806309739
"YMR292W",8.00862586485551,8.26558536050267,7.83788687281198,8.08290512598852,8.00959451142447,8.28540670852535,7.87664387254648,8.01191997805269,7.62554084522189,8.14564363126876,7.72645186956273,7.53525465455879,7.50337538249929,7.65862223499667,7.65201729844414,7.43627205033371,7.73016669710705,7.95359674053586,7.57002192922201,7.80594552681815,7.70996478421168,8.03232097074984,7.82003018532318,7.79895830149547,7.64068905347772,7.88017711709612,7.86126288331627,8.05918243221991,7.63733022591676,8.27060043221941,7.6489463774476,8.02936988073393,8.06414210906455,7.90388402904804,7.88555345671349,8.02414761211362,7.74020568175984,7.92989757164424,7.661672061797,7.74202676875284,8.06167183533772,8.04396846992247,7.69463957060549,8.02435830106224,7.7167002684705,8.06034910573828,7.81737808553487,7.96771862042232,7.62028798032755,7.78418349490737,7.65090998454307,7.89295731790185,7.69829963074072,7.88361680912905,7.78926731953476,8.07613057982529,7.89206396470492,8.00027461161563,7.63939335677993,8.0958158794453,7.86880265298618,8.04980157488044,7.82084628667469,8.06574238650078,8.10628598824712,8.24699818458392,7.94404313392853,8.07348367077541,8.07265922554684,8.11958477688695,7.75184199424103,8.10993132893646,7.95607865790888,7.97013880468893,7.66102827639129,8.14605843883014,7.69490337321,7.91389225930637,7.86707681020678,7.9353254538701,7.70419762804294,7.78098188522419,7.8991814486664,7.93670107819676,7.76659977050572,8.00410800520201,7.93521597583729,8.14900951479414,7.82111684760667,8.03593337531625,7.95136065202339,8.13328653734985,8.04305159101762,8.04361030747133,7.86475651623479,8.16932953801833
"YMR293C",7.03500961881406,6.40858588938863,6.95437570371348,6.77188861972406,6.90215325653167,6.70847204455765,6.97510166915307,7.23642885351318,7.12661615648626,6.97002350987199,6.98422742410131,6.68411380384707,6.91177562796844,6.77493506032475,6.99140851467344,7.23281622845805,7.07822753317084,6.81817742229174,6.98335929010203,6.85624548081986,7.16281788496151,6.74689180855966,7.0453949453238,6.93049001080024,7.45164291271048,6.79330632973213,6.9730019718427,6.70935521364283,7.05607288059969,6.70205507766355,7.06487437167078,6.78394481779761,6.94610841521605,6.85132832728246,7.18067826381174,6.77235222612762,7.1006031004817,6.74602556592956,6.86762141206112,7.12380244311425,7.15071341010547,6.87735056241411,6.7832943883779,6.74958227456379,6.78561658004672,6.6927793165337,6.89410357316271,6.80040423212924,7.11513943240629,6.79473660281776,7.16500443958383,6.88861200593896,7.11564253134154,6.77561303912731,7.01623918333384,6.70769497996047,6.86014982220452,6.95333786627366,6.92105744078676,6.68869407860147,6.80493873101845,6.58886619010692,6.9782266468511,6.7097019109395,6.94533516511467,6.77216927758257,6.86130075620233,6.60876691330281,7.06537852734998,6.88979650286884,6.85011761427084,6.7195068191294,6.73192374848504,6.55908026410543,6.93552778338919,6.74979339808767,7.07501837693936,6.60795880240404,6.97221758418328,6.80458515081739,7.94762499838531,7.89878137114807,8.13912920193653,7.95261432727472,7.93541680663447,7.84167862841161,7.04999128204255,6.70933109293969,7.1096492637876,6.92524056423447,6.81518095695105,6.96281964161299,7.1043499520272,6.77816333744284,6.87063422211609,6.86838156876787
"YMR294W",7.5370707366643,7.50384893065816,7.46350802992031,7.51274202737884,7.62613844065901,7.500393612229,7.56321168758311,7.46024999306913,7.67086453240896,7.62254851260848,7.70020251270787,7.49191371033203,7.36995267543496,7.62647786824962,7.77206124573789,7.4934479194305,7.93024345210959,7.64132361860083,7.50658583787247,7.52597613660584,7.63213126059086,7.84172978469782,7.71673595100322,7.55881305883199,7.57600634198744,7.68096780352695,7.55750447247576,7.55664234333701,7.66290516240763,7.72121233769597,7.63660411619837,7.63867672665207,7.57734458492094,7.77405514609314,7.49076398791454,7.51626170937667,7.44015543603603,7.32016906875689,7.34285350941978,7.58503915444424,7.83315473101945,7.6621652052674,7.52091257352539,7.59379059823503,7.40322066678344,7.4268314972267,7.3958400843462,7.39613691114686,7.42973729346146,7.47948780766519,7.17568890027001,7.50596327960434,7.47151874345381,7.46596674944223,7.44528725832696,7.56722014615867,7.37702018738071,7.35859650921254,7.31291728132314,7.49392418154746,7.18095090489239,7.49898990639123,7.69386789735033,7.51874565056884,7.40836411990509,7.55895825532699,7.50306756580827,7.48917993219301,7.51913449729923,7.72435003936761,7.43751571712247,7.60892655261361,7.57878799574488,7.63895347974406,7.4885752696059,7.63503756002676,7.36662337759667,7.55650734176702,7.34954100986222,7.44217544185295,7.75027166586522,7.70904702103681,7.7511617616844,7.73054155274463,7.97869059052836,7.94607174258393,7.52860751454705,7.42474368038343,7.95336019053083,7.50163619148406,7.52854299987077,7.4569347353231,7.84815242981533,7.51723382867312,7.5451475443379,7.61108537704332
"YMR295C",10.5500796048446,9.70252565434282,10.2349390663564,9.64747911245457,10.6300077680566,9.92229860704361,10.1649339394659,9.92952726395443,10.4339982490654,9.98504951092215,10.7066463205118,9.80184976073184,9.97227435075065,9.50714409352801,10.6008302904789,9.60045905221887,10.4115980658049,9.96386353144138,10.0290085682803,9.55689095695539,10.28059558613,9.67508242963143,10.3662655046963,9.68438719014263,10.0509707846113,9.54878050379733,10.2675347949559,9.56766670056346,10.4236150845084,9.74396494386696,10.1191684100473,9.60145066898939,10.4824119898704,9.69809208694084,10.3035473458693,9.70759115580808,10.53508579244,9.69719654667345,9.85273132413685,9.48857894140453,10.8389321712576,10.1194188684321,9.98216320228397,9.61150849733145,10.493349893129,9.90254483639043,10.1378111731028,9.59153127406789,10.4883765077778,9.67275774505658,10.4591766581981,9.74633363385867,10.822997147097,9.66099792140558,10.6677584939062,9.76475608937652,10.1922642051845,9.76207972057262,10.1443969911141,9.60103796848651,10.1862891401553,9.62087695565238,10.9461271183018,9.99792207583527,10.1930935667203,9.84856042867042,10.731749186444,9.70142903132108,10.5576493428576,9.91319728780764,10.1125822824426,9.56470544581292,10.4613889125339,9.80586102818996,10.3709814608718,9.67521082138105,10.435358870136,9.66528580420142,10.33972139217,9.94497979677838,9.57142988847369,9.47317764997177,9.70894379290641,9.54456427899001,9.84963446127477,9.99353062150248,10.1295963625774,9.85475958733942,10.3563224737381,9.97609935912698,10.2004998204558,9.6631632680033,10.7444832266735,9.93685000771242,10.2305430542692,9.87488484371085
"YMR296C",9.61821711659893,9.52264506925549,9.51209940993596,9.58389736958607,9.53753680302424,9.37251527062017,9.61143402372937,9.35661353849411,9.4789593392532,9.38557676425808,9.63704644503438,9.89308224252762,9.63319561936662,9.76625532818247,9.59165173086236,9.53084632996891,9.37813362460054,9.40738581093256,9.83705373404574,9.72779198383907,9.56097920824614,9.77988700958666,9.38586796193122,9.47571116897674,9.31606257340883,9.7312011798235,9.54318019120932,9.96313189343267,9.52186228721655,9.88359903573994,9.20313110378417,9.46255128646125,9.72621848417607,9.87950813138891,9.56791885414446,9.56456428267908,9.82817519134483,9.7593745563675,9.88488853949831,9.55157954507761,9.52706771324873,9.52518672465894,9.83922385987077,9.73800179863203,9.92804770076634,9.74333768079482,9.88887580699215,9.75237213819148,9.74001285432247,9.45521323401648,9.69703278807414,9.54585096888794,9.73312569859248,9.84257910656297,9.62803017922472,9.70457623040534,9.95128348187073,9.88058439806138,9.78003471873685,9.74203408439393,9.87627467270602,9.94211420430764,9.74098495287706,9.54260784555684,9.87851803947826,9.88130957165475,9.8702298649511,9.86440708086069,9.69627950817407,9.37314869704231,9.78031745535611,9.57650065362258,9.76515873624606,9.65833612649366,9.71558789668373,9.720410947007,9.69207396762687,9.51741998011143,9.77392042875888,9.46410195602967,9.39480418999092,9.71424991055226,9.53719304305215,9.67705435868107,8.92693737783069,9.12393602406713,9.70031517103269,9.56364475323415,9.44072524455355,9.51515686773969,9.69008079514729,9.59741778151855,9.28581919886369,9.2755947228917,9.52492107868989,9.53273113784447
"YMR297W",10.7549315491755,10.2287880323514,10.3735313019451,10.2949072379937,10.7054037691416,10.4597216687658,11.2072218244403,10.9451160746991,10.9826627517867,10.7325416106949,11.1285664376717,10.8349492333159,10.7778233001952,10.4901922819768,11.1402331363354,11.2102441169915,10.9915369025016,10.6190182943725,11.0864337211319,10.5301486781124,10.8858521670702,10.6153700085433,11.1234585068354,10.6068042797225,11.3857476362744,10.6393711124582,11.3302783296249,10.7831438325689,11.1611941468143,10.388582145012,11.3575336208185,10.7149265648868,10.8311463999423,10.4063794418454,10.7246535511939,10.4432882285054,11.06813192039,10.6120337245095,10.9099185366363,10.680962528897,11.1715023138451,10.8895815013329,10.750198475639,10.3578824689037,10.9875951030167,10.5211859203017,10.7209005426877,10.5390071699087,11.4085764388727,10.6891621705726,11.0901665962938,10.5600615790209,11.2399556986004,10.5191020795324,10.8077360212188,10.330364658325,10.6784804032469,10.20546464133,10.972992614207,10.7992561042847,10.5144077115128,10.0568319116056,11.1272568882586,10.1175824719893,10.8173831180352,10.3708243592388,10.7588995501919,9.96316047962085,10.9066655642931,10.6654431567066,10.654912815032,10.4614515741331,10.6013091081666,10.1426566708709,10.7617367812596,10.2617152269245,11.1078079503111,10.5824593054152,10.5999641710408,10.3455151817048,11.2377644697659,10.8625826127102,10.8087738781484,10.5844546284718,11.5197375730458,10.9234759109556,10.1834855170708,9.89291340888427,11.0455429635031,10.6663421617637,10.5494946101132,10.4052589711908,10.7843014253186,10.5391448615343,10.452628794239,10.2158031538214
"YMR298W",8.31946654449104,8.36404351577478,8.36388172569394,8.28977690016455,8.46234676232201,8.37060472823215,8.51476824072857,8.44456461157011,8.67456000324193,8.45254011687413,8.53130637954282,8.18697304144995,7.88168715995824,7.7509373586266,8.47192739490771,8.2734156405309,8.45277692704392,8.35401557027502,8.12816213635152,7.74695389561575,8.35248543319288,8.22025394234038,8.35080549699826,7.92582428176066,8.27433442132203,7.88580188703592,8.42081515834289,7.83879282528769,8.5978334256571,8.00347403182143,8.47225832683263,8.14069172271708,8.44236366497101,7.96464057367651,8.33974573066049,8.01879191733641,8.7263595750715,8.43070585718126,8.50227610528713,8.20855682788726,8.63476139146441,8.41834203289556,8.05930549911077,7.90990557315457,8.25743965839811,8.04759728075821,8.29036466242255,8.02109489174884,8.60399560964824,8.3592965550799,8.44895666270933,7.95613864484137,8.41553815550664,8.01566336847391,8.14238764600513,8.1229595371188,8.31939698596905,8.32557786255041,8.35069003227005,8.24042732948489,8.1104193304495,7.85410956696344,8.27360734656317,8.30323452657871,8.19635476547547,8.15799351189584,8.28914527630485,7.94819970366222,8.38138125325442,8.38931351560249,8.25414702811732,8.19415558614084,8.3006261186747,8.1783120490357,7.92712391484011,7.98568949754611,8.21607917809922,8.10853963428485,8.34220847128709,8.37532212857024,8.06757932044622,8.05187081637999,8.15041647688333,8.05932382366312,8.52956160886176,8.22995485564133,8.27550351726743,8.19423996507941,8.65663347318942,8.46125413737761,8.26205206322046,8.49326798103453,8.44645550975071,8.41991849686508,8.26663242543305,8.09187651449765
"YMR299C",7.25750205031289,7.19534043033888,7.46350802992031,7.45478861420168,7.67331901719704,7.44888503776379,7.41729816998268,7.54404544372658,7.53034109921697,7.45095614050572,7.57572930549997,7.21780444769212,7.13749465727684,7.09190171595639,7.52857283858193,7.12809990239134,7.52875022398396,7.54355108529382,6.98335929010203,7.04574803842781,7.53276904593358,7.39709499467498,7.61182212608161,7.19482725785767,7.18225799847431,7.26256308648001,7.32857775713902,7.00561207072091,7.4293687620243,7.3098210094311,7.30301058696387,7.23393306044254,7.44572632299566,7.30989770068336,7.41547848913248,7.31174691770995,7.39164061170308,7.21119005176425,7.09764695441392,7.31989450733623,7.63075772068711,7.35162842574254,7.15887124585422,7.35567472396568,7.41981686292415,7.31733301279077,7.13693803964282,7.09636646808477,7.24587524039159,7.28577862777265,7.47243279292445,7.21767935372027,7.54632792923377,7.2054128916614,7.58625191593678,7.23413413344981,7.1864131148213,7.31013537969669,6.92105744078676,7.03551390700135,7.2125508734987,7.15307482340172,7.64890929146959,7.43403153280075,7.29463915706083,7.34180440209321,7.41427703737212,7.30565035459161,7.24010516051359,7.4923503163434,7.10557834199827,7.27227456002034,7.39900930351863,7.44580877801922,7.35412778664191,7.16938785649117,7.1989315596048,7.02607987666884,7.16231154655937,7.26920487591367,6.92402751961447,6.91546879077921,7.16219337310988,6.90237802164534,7.68394501896467,7.41432762760793,7.22803752906892,7.30560914754113,7.7301292020385,7.45343722362429,7.33471632144794,7.23125640087513,7.64273743452195,7.4403495736891,7.46626653439318,7.43774584339099
"YMR300C",10.2687683558816,11.6470948660976,10.6196219027174,11.0894058237592,10.503560747843,11.3207320880269,10.6973760798683,11.0292440135999,10.4028080452778,11.0796653041202,10.4005029949526,11.0815198326999,10.1675155951685,10.9123472887206,10.402006926647,10.4668685897962,10.8010282105174,11.4266340928992,10.086808245488,11.0055478866411,10.3157331972148,11.0332410060618,9.97960231403468,11.1037971661222,9.71794655835428,10.7480428646028,9.55025122049086,10.9524998197895,10.1741623950212,11.2864515246976,9.93570964221535,10.9297953339914,10.4002893445589,10.9939531257397,10.5692515190003,11.1087020160515,10.5931162962888,11.3998467881283,10.6619065020193,11.0346651934854,9.95216706779566,11.092745484361,10.5714743751772,11.0749801389762,10.4090916520324,11.3113498864726,10.8166002754218,11.1916753972931,10.5719872593831,11.4048570973277,10.521771322459,11.2515541838212,9.90420157780319,11.2252134877915,10.381724993477,11.3486437482465,10.7421361806119,11.3741115678934,10.5749702356118,10.968232802399,10.5557349616253,11.2041432752905,10.1030080481528,11.6789313354483,10.4872526454754,11.3764008191327,10.4667296713499,11.2798753626309,10.3559602277186,11.3936817570477,11.0794266696397,11.3980004973531,10.6127590846727,11.5390570289015,10.4526959114547,11.2426678492681,10.676364267714,12.0105738227133,10.8497490314368,11.7835384364163,11.0193045882442,11.138027750436,11.2336452412746,11.3639595422717,10.7720952573514,11.0164070934575,11.477726947255,11.7784826097109,10.5674716251688,11.1725539916286,11.1472068750101,11.3586554740862,10.2622022059744,11.5264623770964,11.1715275402896,11.5082945489631
"YMR301C",8.27463996749686,8.35449559543796,8.35296472508463,8.3170412860211,8.1984833868863,8.28540670852535,8.43352568181204,8.46183787094111,8.41861797993542,8.5117580764226,8.50129493941972,8.70149697012081,8.53953239595029,8.6046942128048,8.4361201293753,8.49177479311647,8.47691207989154,8.47690132754887,8.55661263903515,8.66030565501707,8.51267886870316,8.53537528817058,8.56376853638269,8.39510001372792,8.35343603718755,8.56955679565325,8.21789145620221,8.74477703889091,8.47005683831994,8.75199914541331,8.23160477370519,8.43864626944452,8.5667926784988,8.56063046865789,8.49348224758135,8.41080605107702,8.68020932855586,8.32632419527355,8.70217462080259,8.23076151204747,8.41642078206285,8.48789760200082,8.71409921185255,8.49384439453672,8.69082246517426,8.60068476936244,8.63499018531302,8.57070406466478,8.72339497928881,8.47692337325456,8.5584036896683,8.62379347425165,8.55921544157446,8.57161354683866,8.68960438491307,8.54425373627111,8.61293666994934,8.69946199058723,8.65248652975703,8.52728772289721,8.41038084080884,8.58385459379611,8.55974077816344,8.51933743548748,8.51287372729802,8.71375316028025,8.62745473577283,8.57479852094613,8.45801937222334,8.55462884196644,8.51212882622981,8.36734636647976,8.63340988046556,8.50612619529978,8.48930353997228,8.54152647550221,8.61987237763679,8.70180000451994,8.51211269780116,8.65907880559713,8.3323378291778,8.57038080691817,8.44427035792073,8.49346041413487,8.1958574312296,8.3993933921182,8.60418309026614,8.71596903160957,8.45678829655951,8.47734769377306,8.40944945119201,8.62240285029529,8.17822883919261,8.45537899414767,8.36138866077489,8.45964962349245
"YMR302C",9.48484087547668,9.09453480919936,9.2957137054424,9.31348302680617,9.27348135860379,8.84409323498329,9.55041982589288,9.64608968274152,9.59224119236331,9.48170964392552,9.51856440056646,9.55530361905042,10.2629217438141,10.2658919940395,9.60960284584046,10.012793082236,9.53564104086193,9.56455346473985,10.0881565868233,9.98602123968497,9.640353409084,9.62245308277372,9.56451388545881,9.94980837537564,10.0768023778034,9.92206088933336,9.87564206018516,9.56766670056346,9.64520582649955,9.4340249074203,10.1224774950776,9.62248349760668,9.93599468452525,9.88735453400353,9.65188389073379,9.75174220350583,9.47382602639658,9.48889098174134,9.82951150500127,9.75034051474005,9.60834510581627,9.42246068908541,10.0933112081316,9.77884807978331,9.72559418062643,9.09719266146999,9.58597553787096,9.60515727955246,9.67900211607862,9.48543910101347,9.44439167057347,9.58292550465047,9.78937333793421,9.49680351301425,9.78181704384912,9.27096699627623,9.56133129486092,9.43832844381529,9.69247371159201,9.50755408500435,9.73047813311657,9.53499390537307,9.70080271500518,8.97828994098712,9.71916204342957,9.30982858911061,9.61678484961672,9.45637100775491,9.37020899870663,9.35947166666294,9.46532171039895,9.48350391349963,9.5580253119072,9.49553294797359,9.84941091922873,9.58731276296753,9.53382323369082,9.15446987362479,9.56457010829591,9.23509988304656,10.0556443757029,10.0091962317711,9.67228877807627,9.67226962273821,10.0284377084817,9.90209944902546,9.22495668302296,9.39984235851444,9.31929837097941,9.25796712261828,9.43449292827813,9.48070663435658,9.50703822280142,9.29961667038507,9.23249270468058,9.37196872508054
"YMR303C",8.57900287146768,9.5973110351442,9.30423008504722,9.48893480811314,8.83749269785778,9.68087480285863,10.1957260405205,10.4035100235376,9.43290415086615,9.80590682153489,9.57362950702492,9.89308224252762,8.96492127301581,8.90668716539813,9.49065353669193,9.68070567113408,9.40560907880262,10.0247912780419,9.38483322225811,9.14797698179534,9.42043967390767,9.0599016044408,9.41904549695727,9.76395266715945,9.41513753461723,9.49841124727889,9.17352547046521,9.50169022845221,9.58318583379702,9.96241500117024,9.06772823947244,9.3044965496755,8.76923394700583,9.05238428675161,9.10257691563625,9.18497486493824,9.49110285189383,8.84739995329766,9.41065503404869,9.2683508158326,9.74432302957181,10.1056731300313,8.97388037463437,9.14526500625841,9.13765207437759,9.32521387930539,9.41610702578457,9.52550075320181,9.84167153269448,9.8874337482463,9.79308139573064,10.1232718973613,9.52800760326103,9.48386347442392,9.16842723530666,9.69300745873002,9.3793848862133,9.97934878503174,9.0766656249596,9.75872735073669,9.04281953665665,9.50201716475566,9.49206357715857,10.0469838698736,8.95793186472915,9.57685856879414,9.19438793505883,9.33449861306661,8.81058690024252,9.81642229228176,9.34291840594111,9.7635296745844,9.05901487495542,9.40254020033337,8.73987170011457,9.69906368607166,9.51029342096542,9.98484186570878,8.86048343660345,10.4090453723103,11.0729656299318,11.2022482334416,10.939510910087,11.0337089389391,10.8540457082019,11.0525143733613,9.01443987066606,9.50213563993197,9.52984984652269,10.1289174429714,9.137762606269,9.71368316227206,9.18640285792721,9.56762324745457,9.13996862918074,9.73612073654831
"YMR304W",8.92974740869198,8.25535828364698,8.94258777043514,8.46084760269067,8.89481962363423,8.52720873346439,9.22711040212238,8.87664646188481,9.0733333890539,8.4263953241684,9.10040327531021,8.84274429562297,8.98624812129217,8.61639472020911,9.11170375602486,9.03278239532249,9.04337553253438,8.7731826977738,9.25635784682189,8.45499511673703,9.15806868435644,8.39512003397414,9.28149202183514,9.03710580603903,9.57365228845849,8.68352313369978,9.39198195089663,8.65313741085439,9.49374710477183,8.63303071232781,9.54977735115456,8.55272733695129,8.7753131556919,8.29920741247135,9.00884972454202,8.58378591624968,9.23492395875674,8.56884237057675,9.08113164754706,8.76253399243285,9.2905703740023,8.58630619784624,8.69854345910405,8.46714714743648,8.9907057157517,8.33317750755583,9.12298494238184,8.45064260773771,9.36510441421965,8.82028918471678,9.39535429604362,8.78588529842041,9.60664612332075,8.52601253353261,8.90928441722705,8.50505615016222,8.82910617371275,8.5076293737037,9.00324856736716,8.80260959745537,8.77862152277538,8.46654435800476,9.23063296382363,8.51933743548748,8.74592390167584,8.22769029226779,9.08892457747884,8.31394536244201,8.71834693242634,8.30609540327047,8.63368098646087,8.61642738870668,8.76249474842379,8.51535362638355,8.99877723414387,8.64347816619048,9.16831316697274,8.69346534846504,8.93986422054059,8.9230606266632,9.22633970851602,9.2259012675711,9.09050490261598,9.03477880894326,9.52689522044075,9.0182938247945,8.6632306287905,8.52579771578948,8.89311162289677,8.59632116591402,8.81388516789103,8.72455803699594,9.05477286631639,8.83316163127997,8.88548800597569,8.68363216338968
"YMR305C",12.1058576053729,11.1330891490688,12.038471745696,11.285414054225,12.0288809236932,11.2797809343848,11.7757404771326,11.4262906830215,12.0847163052349,11.3983924793694,12.1966490028309,11.659870017484,11.4468542330643,11.2248438639438,12.2221186792747,11.7474326510653,11.7727082751258,11.3915619643671,11.7041523478877,11.4903139349649,11.8039045553799,11.7488265452842,11.9856816575006,11.575537595292,11.3932422825534,11.5764405637314,11.4246551534195,11.5940182816687,11.9097413071432,11.7581288778485,11.3724325759984,11.5309663476337,12.1955862294225,11.4715800125696,12.2720795487754,11.6590754810825,12.6509857323638,11.9180391899295,12.0769288495483,11.8048828121133,12.4044507400148,11.4663081834453,11.9566840620439,11.7441164577766,12.4095262842359,11.7158823638949,12.1702261487961,11.532447489694,12.5189363657632,11.7711424784783,12.365126407743,11.6182442091555,12.8313308213064,11.6920552491048,12.3759153549201,11.6326665885407,12.1713329701852,11.8219626328892,12.1752071192484,11.7059765871814,11.7977674601746,11.3045188572202,12.6796391833416,11.7758371729178,11.9883998530272,11.7644011704224,12.9399386633458,11.8813062495678,12.1396125385739,11.5680073018229,12.0323822716813,11.5876522982774,12.2071448476391,11.4066503462394,12.0814095525911,11.3472074790924,12.4631211683647,11.2899351027827,12.0149933419047,11.6141810454479,10.9123402389915,11.0401093460613,10.7755152016576,10.9492283873015,10.3878940193298,10.690392693267,11.8882996921721,11.6169364764887,11.8110917006105,11.3456000673099,12.0496974419431,11.4409090334341,12.3846587770333,11.4703523749302,11.9595859747483,11.5357932757132
"YMR306W",7.1726454899492,6.82873296772657,7.09318280003659,6.67265322991131,7.04141922430226,6.61701836263491,6.5681423480168,6.97062379344257,6.71797454467317,6.86903019171811,6.78452226898395,7.02781336708635,7.38848035666109,7.28144775269639,6.75059695243402,7.17267432683261,6.95650411861298,6.68195253270735,7.22018790261541,7.1317501225028,6.98537131857165,6.97509464858834,7.14656389103377,7.17540358822071,6.99608303363317,7.27982539934311,6.9941168463919,7.24134308155488,6.97622518876065,7.04360079407953,6.82304296979996,6.85770129443666,7.15810832394058,7.10815750689089,6.94297435017756,7.01979145202714,7.48707422852598,7.12359246330052,7.34285350941978,6.97263746403127,6.94633434066794,6.82392910683638,7.27324550710802,7.24262714445786,7.3172101660024,7.18315245184299,6.91798825086611,7.06259008899011,7.09543890355102,6.98873537110242,7.01823794464604,7.07229224414911,7.23840102958811,7.03693520453418,7.23621122929173,6.9889537784032,7.04345775872274,6.92774485204416,7.16709106936139,6.79473326282495,7.2536194826922,7.27046640564097,7.47571167273122,6.83501314244333,7.22941744104493,7.26773671297356,7.42189102443723,7.05093388719813,7.24010516051359,6.83080330525705,7.22862148056141,6.98152346952414,7.2416024964975,6.88212405326584,7.13694078573299,6.92394886779876,7.05327015143855,6.91461323202929,7.1171266299097,6.88107349533221,6.7364775568733,7.15225131441401,6.65453359510144,6.79947145286803,6.35266306480005,6.66171205732059,7.04999128204255,6.5593978337078,6.70398159706412,6.94875282959799,6.96402043547099,6.8757290794929,6.98199263705792,6.68699466479852,6.71103969626739,6.75095014773449
"YMR307W",12.314595434762,12.5002687222011,12.4012222905453,12.4944917461474,11.9976902469942,12.279534004381,12.1827771951166,12.5496637101908,12.0201684482423,12.4863306003545,11.9668088282657,12.6055479231708,11.8779201655882,12.4373888647444,11.9115964742938,12.4259569813235,11.6969249322153,12.2312690802351,11.9239238780423,12.4394184727177,12.032667460295,12.3229012781879,11.8738441662685,12.1683048213002,11.6097516657273,12.6477924004783,11.8518420768591,12.7848557925403,11.9259367601652,12.6611423540454,11.50383186065,12.2467421845154,12.0956745122593,12.6090770295698,12.2952357693177,12.4803743006128,12.1099017981381,12.2448948731144,11.9325115617661,11.9770002525055,11.8326737418572,12.3992266056582,12.3044404982903,12.7877250590374,12.4394165429581,12.6662153303208,12.374048023448,12.5075371026184,11.9792906976191,12.0952044241196,12.4737614611623,12.5629142652971,12.5094420519178,12.7628563312153,12.4623386111614,12.8114377598753,12.6500605127526,12.9173943274983,12.2837658845244,12.5739963750439,12.2664155922004,12.5274686524634,12.4807041953723,12.7317024596358,12.4548760922011,12.9959716655795,12.4600472592832,12.6173797315894,12.5200305026951,12.7461165987746,12.4612810551433,12.5514577580376,12.2943382856055,12.32741132598,12.3337615772115,12.6543423865444,12.1933416697303,12.3945061877132,12.0282870955622,12.489591562017,12.177716730346,12.5163548078581,12.19553903335,12.4152196168388,11.5242957205776,11.959087472401,12.2056816396715,12.4013538291321,11.9585231635979,12.4901108486477,12.2724215881189,12.4094287894258,12.0253457679373,12.4017651836063,12.066165959819,12.3669706924634
